,bt,km,ownerNo,oem,model,Insurance Validity,Fuel Type,Transmission,Mileage,Engine,Torque,Engine and Transmission,Displacement,No of Cylinder,Values per Cylinder,Dimensions & Capacity,Length,Width,Height,Seating Capacity,Turning Radius,Top Speed,No Door Numbers,Wheel Size,Alloy Wheel Size,City,bhp,rpm,Reg_age,price_in_lakhs
8184,SUV,50245,2,Audi,Audi Q5,Comprehensive,Petrol,Automatic,11.81,1984,350.0,11.0,1984,4.0,4.0,8.0,4629,2089,1655,5,58,222.0,5,17.0,17.0,Kolkata,2213.0,221.0,14,9.0
8185,SUV,24000,1,Mahindra,Mahindra XUV300,Third Party insurance,Diesel,Automatic,17.0,1497,300.0,10.0,1497,4.0,4.0,5.0,3995,1821,1627,5,53,165.0,5,17.0,17.0,Kolkata,115.0,115.0,3,11.25
8186,Hatchback,39000,1,Maruti,Maruti Swift,Third Party insurance,Diesel,Manual,22.9,1248,190.0,13.0,1248,4.0,4.0,8.0,3850,1695,1530,5,48,158.0,5,14.0,14.0,Kolkata,74.0,4000.0,11,3.0
8187,SUV,40000,1,Honda,Honda WR-V,Third Party insurance,Diesel,Manual,25.5,1498,200.0,11.0,1498,4.0,4.0,5.0,3999,1734,1601,5,53,176.0,5,16.0,16.0,Kolkata,986.0,3600.0,6,5.5
8188,Sedan,65000,1,Toyota,Toyota Corolla Altis,Third Party insurance,Diesel,Manual,21.43,1364,205.0,11.0,1364,4.0,4.0,7.0,4620,1776,1475,5,53,165.0,4,15.0,15.0,Kolkata,872.0,3800.0,12,2.0
8189,Sedan,73000,1,Maruti,Maruti Ciaz,Third Party insurance,Diesel,Manual,26.21,1248,200.0,13.0,1248,4.0,4.0,8.0,4490,1730,1485,5,54,160.0,4,16.0,16.0,Kolkata,885.0,4000.0,9,3.75
8190,Hatchback,29000,1,Hyundai,Hyundai Grand i10 Nios,Third Party insurance,Petrol,Manual,20.7,1197,113.8,8.0,1197,4.0,4.0,5.0,3805,1680,1520,5,53,165.0,5,16.0,16.0,Kolkata,8186.0,6000.0,4,4.99
8191,SUV,50000,1,Renault,Renault Duster,Third Party insurance,Diesel,Automatic,19.6,1461,245.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,168.0,5,16.0,16.0,Kolkata,10845.0,108.0,7,6.0
8192,SUV,80000,1,Mercedes-Benz,Mercedes-Benz M-Class,Third Party insurance,Diesel,Automatic,11.74,2987,619.0,12.0,2987,6.0,4.0,8.0,4817,2141,1762,5,59,224.0,5,19.0,19.0,Kolkata,2548.0,254.0,12,7.75
8193,MUV,15000,1,Toyota,Toyota Innova Crysta,Third Party insurance,Diesel,Manual,13.68,2393,343.0,12.0,2393,7.0,4.0,9.0,4735,1830,1795,7,54,165.0,5,16.0,16.0,Kolkata,14751.0,147.0,4,18.0
8194,SUV,56400,1,Toyota,Toyota Fortuner,Comprehensive,Diesel,Manual,14.24,2755,420.0,11.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,165.0,5,17.0,17.0,Kolkata,1745.0,174.0,7,25.25
8195,Hatchback,61000,1,Honda,Honda Brio,Third Party insurance,Petrol,Manual,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,165.0,5,16.0,16.0,Kolkata,868.0,6000.0,11,1.9
8196,SUV,28831,1,Jeep,Jeep Compass,Third Party insurance,Diesel,Manual,16.3,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,17.0,17.0,Kolkata,170.0,170.0,6,10.0
8197,Sedan,49000,1,Honda,Honda City,Third Party insurance,Diesel,Manual,25.6,1498,200.0,13.0,1498,4.0,4.0,8.0,4440,1695,1495,5,53,175.0,4,16.0,16.0,Kolkata,979.0,3600.0,6,7.9
8198,Sedan,27460,1,Honda,Honda City,Comprehensive,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Kolkata,1173.0,117.0,8,5.25
8199,Hatchback,14000,1,Maruti,Maruti Baleno,Third Party insurance,Petrol,Automatic,19.56,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,Kolkata,8180.0,6000.0,3,7.24
8200,Sedan,43985,1,Honda,Honda City,Comprehensive,Petrol,Manual,17.4,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,16.0,16.0,Kolkata,1173.0,117.0,10,4.35
8201,Hatchback,28322,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,17.0,1197,11.4,12.0,1197,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,Kolkata,805200.0,5200.0,12,2.95
8202,SUV,12000,1,Hyundai,Hyundai Creta,Comprehensive,Diesel,Manual,18.9,1493,250.0,10.0,1493,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,Kolkata,11345.0,113.0,2,16.75
8203,Hatchback,15000,1,Maruti,Maruti Ignis,Comprehensive,Petrol,Manual,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,16.0,16.0,Kolkata,8180.0,6000.0,2,5.75
8204,Sedan,71762,2,Ford,Ford Aspire,Comprehensive,Petrol,Manual,18.16,1196,112.0,12.0,1196,4.0,4.0,7.0,3995,1695,1525,5,49,157.0,4,14.0,14.0,Kolkata,868.0,6300.0,7,3.35
8205,SUV,75000,1,Mahindra,Mahindra TUV 300,Comprehensive,Diesel,Manual,18.49,1493,240.0,10.0,1493,3.0,2.0,6.0,3995,1835,1826,7,535,156.0,5,15.0,15.0,Kolkata,100.0,100.0,7,5.99
8206,Sedan,79000,1,Maruti,Maruti Ciaz,Comprehensive,Petrol,Automatic,19.12,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,Kolkata,911.0,6000.0,7,6.5
8207,Sedan,38734,1,Honda,Honda City,Comprehensive,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,16.0,16.0,Kolkata,1173.0,117.0,8,4.85
8208,Hatchback,22000,1,Maruti,Maruti Celerio,Comprehensive,Petrol,Manual,24.97,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,15.0,15.0,Kolkata,6571.0,5500.0,2,5.75
8209,Sedan,54000,1,Volkswagen,Volkswagen Vento,Comprehensive,Petrol,Automatic,18.19,1197,175.0,13.0,1197,4.0,2.0,8.0,4390,1699,1467,5,54,185.0,4,16.0,16.0,Kolkata,1035.0,103.0,7,6.5
8210,SUV,50000,1,Renault,Renault Duster,Comprehensive,Diesel,Manual,19.87,1461,200.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,156.0,5,16.0,16.0,Kolkata,838.0,3750.0,8,4.5
8211,SUV,68000,1,Honda,Honda BR-V,Comprehensive,Diesel,Manual,21.9,1498,200.0,12.0,1498,4.0,4.0,5.0,4453,1735,1666,7,55,165.0,5,16.0,16.0,Kolkata,986.0,3600.0,8,6.25
8212,Sedan,54000,1,Volkswagen,Volkswagen Vento,Comprehensive,Petrol,Automatic,18.19,1197,175.0,13.0,1197,4.0,4.0,8.0,4390,1699,1467,5,54,185.0,4,15.0,15.0,Kolkata,1032.0,103.0,7,6.5
8213,Hatchback,32337,1,Hyundai,Hyundai i20,Third Party insurance,Petrol,Manual,18.6,1197,114.73,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Kolkata,8186.0,6000.0,5,5.45
8214,MUV,21873,1,Maruti,Maruti Ertiga,Comprehensive,Petrol,Manual,19.34,1462,138.0,13.0,1462,4.0,4.0,8.0,4395,1735,1690,7,52,165.0,5,16.0,16.0,Kolkata,103.0,103.0,5,8.35
8215,Hatchback,17330,1,Renault,Renault KWID,Comprehensive,Petrol,Manual,21.74,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1490,5,49,165.0,5,16.0,16.0,Kolkata,67.0,5500.0,4,4.15
8216,Sedan,28316,1,Honda,Honda Amaze,Comprehensive,Petrol,Manual,17.8,1198,109.0,11.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,140.0,4,16.0,16.0,Kolkata,867.0,6000.0,3,5.45
8217,Sedan,19000,1,Honda,Honda City,Comprehensive,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Kolkata,1176.0,117.0,3,9.75
8218,SUV,22000,1,Hyundai,Hyundai Venue,Comprehensive,Petrol,Automatic,18.15,998,172.0,9.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Kolkata,11835.0,118.0,3,9.5
8219,SUV,49000,1,Maruti,Maruti Vitara Brezza,Comprehensive,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Kolkata,885.0,4000.0,5,7.95
8220,MUV,48000,1,Maruti,Maruti Ertiga,Comprehensive,Diesel,Manual,24.52,1248,200.0,13.0,1248,4.0,4.0,7.0,4296,1695,1685,7,52,160.0,5,16.0,16.0,Kolkata,885.0,4000.0,7,7.25
8221,SUV,65000,1,Ford,Ford Ecosport,Comprehensive,Petrol,Manual,15.9,1496,149.0,13.0,1496,3.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,Kolkata,12069.0,120.0,9,4.75
8222,SUV,51000,1,Hyundai,Hyundai Creta,Comprehensive,Petrol,Manual,15.29,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,185.0,5,17.0,17.0,Kolkata,1213.0,121.0,6,7.99
8223,Sedan,32000,1,Honda,Honda City,Comprehensive,Petrol,Automatic,17.4,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,178.55,4,16.0,16.0,Kolkata,1176.0,117.0,4,9.9
8224,Sedan,34000,1,Toyota,Toyota Corolla Altis,Comprehensive,Petrol,Manual,14.28,1798,173.0,11.0,1798,4.0,4.0,8.0,4620,1776,1475,5,54,200.0,4,16.0,16.0,Kolkata,13803.0,138.0,10,6.25
8225,Sedan,65000,1,Maruti,Maruti Ciaz,Comprehensive,Diesel,Manual,28.09,1248,200.0,13.0,1248,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,Kolkata,885.0,4000.0,7,5.5
8226,Sedan,51000,1,Maruti,Maruti Ciaz,Comprehensive,Petrol,Manual,20.65,1462,138.0,9.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,Kolkata,10325.0,103.0,9,5.25
8227,SUV,17000,1,Toyota,Toyota Urban cruiser,Comprehensive,Petrol,Manual,17.03,1462,138.0,8.0,1462,4.0,4.0,6.0,3995,1790,1640,5,52,165.0,5,16.0,16.0,Kolkata,10326.0,103.0,2,9.25
8228,Hatchback,6971,1,Renault,Renault KWID,Comprehensive,Petrol,Manual,25.17,799,72.0,11.0,799,3.0,4.0,5.0,3679,1579,1478,5,49,135.0,5,16.0,16.0,Kolkata,533.0,5678.0,5,3.25
8229,Hatchback,3000,1,Toyota,Toyota Glanza,Comprehensive,Petrol,Manual,22.35,1197,113.0,7.0,1197,4.0,4.0,6.0,3990,1745,1500,5,485,165.0,5,16.0,16.0,Kolkata,8850.0,6000.0,1,8.99
8230,Hatchback,27447,1,Maruti,Maruti Alto 800,Comprehensive,Petrol,Manual,24.7,796,69.0,11.0,796,3.0,4.0,8.0,3430,1490,1475,5,46,140.0,5,16.0,16.0,Kolkata,473.0,6000.0,6,2.89
8231,Sedan,22008,1,Maruti,Maruti Swift Dzire,Comprehensive,Petrol,Manual,21.21,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,Kolkata,8180.0,6000.0,6,4.99
8232,SUV,9000,1,Hyundai,Hyundai Alcazar,Comprehensive,Petrol,Manual,14.5,1999,191.0,10.0,1999,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,Kolkata,15682.0,156.0,3,16.5
8233,Sedan,44000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,Kolkata,1213.0,121.0,9,4.55
8234,SUV,46000,1,Hyundai,Hyundai Creta,Comprehensive,Petrol,Automatic,13.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,17.0,17.0,Kolkata,1213.0,121.0,8,7.9
8235,SUV,60000,1,Ford,Ford Ecosport,Comprehensive,Diesel,Manual,22.77,1498,205.0,13.0,1498,4.0,2.0,7.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,Kolkata,9859.0,3750.0,6,5.99
8236,Sedan,37000,1,Toyota,Toyota Yaris,Comprehensive,Petrol,Automatic,17.8,1496,140.0,11.0,1496,4.0,4.0,6.0,4425,1730,1495,5,51,165.0,4,15.0,15.0,Kolkata,10594.0,105.0,6,7.99
8237,SUV,40000,1,Audi,Audi Q5,Comprehensive,Diesel,Automatic,14.16,1968,380.0,11.0,1968,4.0,4.0,8.0,4629,2089,1655,5,58,200.0,5,17.0,17.0,Kolkata,1743.0,174.0,7,21.5
8238,Hatchback,9000,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Kolkata,831.0,6000.0,4,5.75
8239,SUV,52000,1,Hyundai,Hyundai Creta,Comprehensive,Petrol,Manual,15.29,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,16.0,16.0,Kolkata,1213.0,121.0,8,5.99
8240,Hatchback,30400,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Kolkata,831.0,6000.0,7,4.65
8241,SUV,29000,1,Hyundai,Hyundai Venue,Comprehensive,Petrol,Automatic,18.15,998,171.6,9.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Kolkata,11835.0,118.0,3,9.5
8242,Sedan,20000,1,Mercedes-Benz,Mercedes-Benz E-Class,Comprehensive,Diesel,Automatic,16.1,1950,400.0,11.0,1950,4.0,4.0,7.0,5063,1860,1494,5,6,240.0,4,17.0,17.0,Kolkata,1917.0,191.0,4,55.41
8243,Sedan,32000,1,Honda,Honda City,Comprehensive,Petrol,Automatic,18.3,1498,145.0,8.0,1498,4.0,4.0,8.0,4549,1748,1489,5,53,165.0,4,16.0,16.0,Kolkata,11935.0,119.0,4,9.9
8244,Hatchback,45000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,Kolkata,82.0,6000.0,10,3.5
8245,SUV,84000,1,Ford,Ford Endeavour,Comprehensive,Diesel,Automatic,10.91,3198,470.0,11.0,3198,4.0,4.0,7.0,4892,1860,1837,7,53,160.2,5,18.0,18.0,Kolkata,197.0,197.0,6,22.9
8246,Sedan,48000,1,Honda,Honda City,Comprehensive,Diesel,Manual,26.0,1498,200.0,13.0,1498,4.0,4.0,7.0,4440,1695,1495,5,53,175.0,4,16.0,16.0,Kolkata,986.0,3600.0,10,4.7
8247,Sedan,49000,1,Honda,Honda Amaze,Comprehensive,Petrol,Manual,17.8,1198,109.0,11.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,Kolkata,867.0,6000.0,8,3.95
8248,Sedan,70000,1,Toyota,Toyota Corolla Altis,Comprehensive,Petrol,Manual,14.53,1798,173.0,11.0,1798,4.0,4.0,7.0,4620,1776,1475,5,53,205.0,4,15.0,15.0,Kolkata,1381.0,138.0,14,2.75
8249,Sedan,65000,1,Hyundai,Hyundai Verna,Third Party insurance,Diesel,Manual,22.32,1582,259.8,13.0,1582,4.0,4.0,5.0,4370,1700,1475,5,52,190.0,4,16.0,16.0,Kolkata,12632.0,126.0,12,3.49
8250,SUV,58000,1,Tata,Tata Nexon,Comprehensive,Diesel,Automatic,21.5,1497,260.0,12.0,1497,4.0,4.0,8.0,3994,1811,1607,5,51,154.19,5,16.0,16.0,Kolkata,1085.0,108.0,5,7.25
8251,Hatchback,64000,1,Maruti,Maruti Baleno,Comprehensive,Diesel,Manual,27.39,1248,190.0,11.0,1248,4.0,4.0,8.0,3995,1745,1510,5,49,170.0,5,16.0,16.0,Kolkata,74.0,4000.0,6,4.4
8252,SUV,35000,1,Mercedes-Benz,Mercedes-Benz GLA Class,Comprehensive,Petrol,Automatic,13.7,1991,300.0,11.0,1991,4.0,4.0,8.0,4417,2022,1494,5,592,225.0,5,18.0,18.0,Kolkata,183.0,183.0,8,16.5
8253,Sedan,50000,1,Honda,Honda Amaze,Comprehensive,Petrol,Manual,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,Kolkata,867.0,6000.0,8,3.8
8254,Hatchback,12000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Kolkata,8186.0,6000.0,6,4.75
8255,Sedan,50000,1,Maruti,Maruti Swift Dzire,Comprehensive,Petrol,Manual,21.21,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,Kolkata,8180.0,6000.0,8,4.5
8256,SUV,58000,1,Renault,Renault Duster,Comprehensive,Diesel,Manual,19.87,1461,200.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,156.0,5,16.0,16.0,Kolkata,838.0,3750.0,8,4.65
8257,Sedan,50000,2,Audi,Audi A4,Comprehensive,Diesel,Automatic,15.2,1968,320.0,13.0,1968,4.0,4.0,8.0,4701,1826,1427,5,55,210.0,4,16.0,16.0,Kolkata,1408.0,140.0,12,9.5
8258,Hatchback,16000,1,Maruti,Maruti Alto 800,Third Party insurance,Petrol,Manual,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,Kolkata,4733.0,6000.0,4,3.25
8259,Hatchback,75000,2,Volkswagen,Volkswagen Polo,Comprehensive,Petrol,Manual,16.47,1198,110.0,10.0,1198,3.0,4.0,5.0,3970,1682,1453,5,497,162.9,5,15.0,15.0,Kolkata,739.0,5400.0,14,1.99
8260,Sedan,28000,1,Ford,Ford Fiesta,Comprehensive,Petrol,Manual,15.3,1596,113.0,4.0,1596,4.0,4.0,1.0,3995,1695,1505,5,53,165.0,4,15.0,15.0,Kolkata,8180.0,6000.0,14,1.95
8261,SUV,55000,1,Hyundai,Hyundai Creta,Comprehensive,Petrol,Manual,15.29,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,16.0,16.0,Kolkata,1213.0,121.0,6,7.25
8262,Hatchback,54000,1,Maruti,Maruti Baleno,Comprehensive,Diesel,Manual,27.39,1248,190.0,11.0,1248,4.0,4.0,8.0,3995,1745,1510,5,49,170.0,5,16.0,16.0,Kolkata,74.0,4000.0,6,4.55
8263,Hatchback,55000,1,Honda,Honda Jazz,Comprehensive,Petrol,Manual,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Kolkata,887.0,6000.0,7,3.99
8264,SUV,29000,1,Hyundai,Hyundai Venue,Comprehensive,Petrol,Automatic,18.15,998,172.0,9.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Kolkata,11835.0,118.0,3,9.5
8265,Sedan,48000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.43,1396,135.3,13.0,1396,4.0,4.0,5.0,4375,1700,1475,5,52,171.0,4,16.0,16.0,Kolkata,1055.0,105.0,9,3.99
8266,MUV,45000,1,Honda,Honda Mobilio,Comprehensive,Petrol,Manual,17.3,1497,145.0,13.0,1497,4.0,4.0,5.0,4386,1683,1603,7,52,160.0,5,16.0,16.0,Kolkata,1173.0,117.0,10,4.5
8267,SUV,21000,1,Tata,Tata Nexon,Comprehensive,Petrol,Manual,17.33,1199,170.0,7.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,Kolkata,11835.0,118.0,3,7.4
8268,Sedan,52000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,Kolkata,1213.0,121.0,11,3.25
8269,Sedan,39000,1,Hyundai,Hyundai Xcent,Comprehensive,Petrol,Manual,20.14,1197,113.75,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,15.0,15.0,Kolkata,8186.0,6000.0,5,4.99
8270,MUV,55000,1,Honda,Honda Mobilio,Comprehensive,Petrol,Manual,17.3,1497,145.0,13.0,1497,4.0,4.0,5.0,4386,1683,1603,7,52,160.0,5,16.0,16.0,Kolkata,1173.0,117.0,10,4.5
8271,MUV,53000,1,Toyota,Toyota Innova Crysta,Comprehensive,Diesel,Manual,13.68,2393,343.0,12.0,2393,4.0,4.0,9.0,4735,1830,1795,7,54,165.0,5,17.0,17.0,Kolkata,14751.0,147.0,7,17.5
8272,SUV,9000,1,Hyundai,Hyundai Venue,Comprehensive,Petrol,Manual,18.9,1197,113.8,8.0,1197,4.0,4.0,5.0,3995,1770,1617,5,53,165.0,5,16.0,16.0,Kolkata,8180.0,6000.0,2,9.35
8273,SUV,23000,1,Kia,Kia Seltos,Comprehensive,Petrol,Manual,16.5,1353,242.0,9.0,1353,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,Kolkata,13808.0,138.0,4,13.5
8274,Hatchback,65000,1,Volkswagen,Volkswagen Polo,Comprehensive,Petrol,Manual,16.47,1198,110.0,10.0,1198,3.0,4.0,5.0,3970,1682,1453,5,497,162.9,5,15.0,15.0,Kolkata,739.0,5400.0,14,1.99
8275,Hatchback,45000,1,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,19.81,1086,99.04,11.0,1086,4.0,3.0,7.0,3585,1595,1550,5,47,165.0,5,16.0,16.0,Kolkata,6805.0,5500.0,8,2.79
8276,Sedan,55000,1,Maruti,Maruti Ciaz,Comprehensive,Diesel,Automatic,28.09,1248,200.0,12.0,1248,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,Kolkata,8850.0,4000.0,7,5.99
8277,Hatchback,26000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Kolkata,8186.0,6000.0,5,4.75
8278,Sedan,54000,1,Skoda,Skoda Rapid,Comprehensive,Petrol,Automatic,14.3,1598,153.0,11.0,1598,4.0,4.0,6.0,4386,1699,1466,5,53,185.0,4,15.0,15.0,Kolkata,10352.0,103.0,8,4.99
8279,Sedan,41000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,Kolkata,1213.0,121.0,9,4.5
8280,SUV,29000,1,Jeep,Jeep Compass,Comprehensive,Diesel,Automatic,14.9,1956,350.0,8.0,1956,4.0,4.0,5.0,4405,1818,1640,5,53,160.21,5,18.0,18.0,Kolkata,16767.0,167.0,3,22.5
8281,Sedan,23000,1,BMW,BMW 3 Series,Comprehensive,Diesel,Automatic,22.69,1995,400.0,11.0,1995,4.0,4.0,7.0,4633,2031,1429,5,55,230.0,4,17.0,17.0,Kolkata,190.0,190.0,6,22.75
8282,Hatchback,39000,1,Honda,Honda Jazz,Comprehensive,Petrol,Manual,16.7,1198,110.0,11.0,1198,4.0,4.0,7.0,3900,1695,1535,5,49,165.0,5,15.0,15.0,Kolkata,888.0,6200.0,12,2.25
8283,Sedan,34000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.0,1591,151.0,12.0,1591,4.0,4.0,5.0,4440,1729,1475,5,52,165.0,4,16.0,16.0,Kolkata,1213.0,121.0,5,8.5
8284,Sedan,75000,1,Toyota,Toyota Camry,Comprehensive,Petrol,Automatic,12.98,2494,233.0,11.0,2494,4.0,4.0,8.0,4850,1825,1480,5,55,210.0,4,16.0,16.0,Kolkata,1784.0,178.0,9,9.9
8285,Hatchback,12000,1,Hyundai,Hyundai Grand i10 Nios,Comprehensive,Petrol,Manual,20.7,1197,113.8,8.0,1197,4.0,4.0,5.0,3805,1680,1520,5,53,165.0,5,15.0,15.0,Kolkata,8186.0,6000.0,4,5.75
8286,SUV,51000,1,Mahindra,Mahindra XUV500,Comprehensive,Diesel,Manual,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,16.0,16.0,Kolkata,140.0,140.0,6,7.99
8287,Hatchback,46000,1,Honda,Honda Brio,Comprehensive,Petrol,Manual,18.5,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,145.0,5,16.0,16.0,Kolkata,868.0,6000.0,6,3.99
8288,Sedan,39000,1,BMW,BMW 3 Series,Comprehensive,Diesel,Automatic,18.88,1995,380.0,11.0,1995,4.0,4.0,7.0,4624,2031,1429,5,55,235.0,4,17.0,17.0,Kolkata,184.0,184.0,11,11.0
8289,Sedan,45000,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.43,1396,135.3,13.0,1396,4.0,4.0,5.0,4375,1700,1475,5,52,171.0,4,16.0,16.0,Kolkata,1055.0,105.0,9,3.99
8290,SUV,2000,1,Mahindra,Mahindra Scorpio N,Comprehensive,Diesel,Automatic,18.9,2198,400.0,8.0,2198,4.0,4.0,5.0,4662,1917,1857,7,53,165.0,5,18.0,18.0,Kolkata,17245.0,172.0,1,23.7
8291,Sedan,47000,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Kolkata,1173.0,117.0,7,6.99
8292,SUV,55000,1,Hyundai,Hyundai Creta,Third Party insurance,Petrol,Automatic,18.9,1497,143.8,10.0,1497,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,Kolkata,11318.0,113.0,4,14.15
8293,Hatchback,5000,1,Renault,Renault KWID,Comprehensive,Petrol,Manual,21.74,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1474,5,49,165.0,5,16.0,16.0,Kolkata,67.0,5500.0,2,4.55
8294,Hatchback,5000,1,Maruti,Maruti Alto 800,Comprehensive,Petrol,Manual,22.74,796,69.0,11.0,796,3.0,4.0,8.0,3395,1490,1475,5,46,140.0,5,16.0,16.0,Kolkata,473.0,6000.0,3,3.3
8295,SUV,32000,1,Audi,Audi Q3,Comprehensive,Petrol,Automatic,16.9,1395,250.0,11.0,1395,4.0,4.0,8.0,4388,1831,1608,5,59,204.0,5,18.0,18.0,Kolkata,14751.0,147.0,6,21.0
8296,MUV,20000,1,Kia,Kia Carens,Comprehensive,Petrol,Manual,18.9,1497,144.0,9.0,1497,4.0,4.0,5.0,4540,1800,1708,7,53,165.0,5,16.0,16.0,Kolkata,11342.0,113.0,2,10.99
