,width,reg_age,length,wheel size,alloy wheel size,rpm,km,city,torque,top speed,mileage,height,model,engine and transmission,transmission,engine,displacement
1081,0.40000000000000013,0.2857142857142857,0.4063504823151127,16.0,16.0,0.9090909090909091,0.010304,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1082,0.1358024691358024,0.09523809523809523,0.23754019292604522,16.0,16.0,0.8333333333333334,0.0038592727272727277,0,0.09962139138665405,0.532258064516129,0.10999097201324104,1.8624568288848762e-05,176,7.0,1,0.1996,0.1996
1083,0.5308641975308641,0.6190476190476191,0.6917202572347267,17.0,17.0,0.02590909090909091,0.019090909090909092,0,0.4001419782300047,0.567741935483871,0.03325308456214265,3.751615547789607e-05,285,11.0,1,0.5964,0.5964
1084,0.33333333333333326,0.047619047619047616,0.33400321543408373,14.0,14.0,0.9090909090909091,0.0018810909090909093,0,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
1085,0.40123456790123435,0.14285714285714285,0.41036977491961424,16.0,16.0,0.9090909090909091,0.005454545454545455,0,0.12801703738760056,0.532258064516129,0.1168371953054469,1.515332258626763e-05,180,6.0,0,0.2394,0.2394
1086,0.12962962962962954,0.09523809523809523,0.18930868167202575,16.0,16.0,0.9090909090909091,0.003032545454545455,0,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
1087,0.3024691358024689,0.3333333333333333,0.289790996784566,16.0,16.0,0.8333333333333334,0.002806727272727273,0,0.09962139138665405,0.532258064516129,0.13662353295215168,1.782351158825312e-05,160,7.0,1,0.1996,0.1996
1088,0.406172839506173,0.19047619047619047,0.4083601286173635,16.0,16.0,0.946969696969697,0.007272727272727274,0,0.10790345480359678,0.532258064516129,0.09720132410472465,2.369792739262118e-05,243,11.0,1,0.1998,0.1998
1089,0.4444444444444444,0.19047619047619047,0.41036977491961424,16.0,16.0,0.01787878787878788,0.005454545454545455,0,0.1973497397065783,0.532258064516129,0.08328317785133915,2.1161247840734978e-05,85,8.0,0,0.1996,0.1996
1090,0.4506172839506173,0.42857142857142855,0.6254019292604502,16.0,16.0,0.019090909090909092,0.016363636363636365,0,0.3017865593942262,0.6161290322580645,0.11751429431236834,1.2149359959033956e-05,75,13.0,1,0.3164,0.3164
1091,0.4444444444444444,0.4761904761904761,0.651929260450161,16.0,16.0,0.025757575757575757,0.02,0,0.044013251301467105,0.7354838709677419,0.06560337044839001,1.0614001282892307e-05,197,6.0,0,0.44,0.44
1092,0.4320987654320987,0.047619047619047616,0.5028135048231512,17.0,17.0,0.01712121212121212,0.003636363636363637,0,0.20492191197349738,0.532258064516129,0.08283177851339152,2.1628530916082436e-05,246,9.0,1,0.1998,0.1998
1094,0.08024691358024683,0.09523809523809523,0.28175241157556274,16.0,16.0,0.9090909090909091,0.0018181818181818184,0,0.110269758637009,0.532258064516129,0.06793560036111948,3.584728735165515e-05,164,7.0,1,0.23920000000000002,0.23920000000000002
1095,0.5061728395061726,0.857142857142857,0.6434887459807075,17.0,17.0,0.02393939393939394,0.02,0,0.2522479886417416,0.532258064516129,0.03024375564249173,2.616785221945776e-05,62,10.0,1,0.4708,0.4708
1097,0.20246913580246906,0.14285714285714285,0.18528938906752423,16.0,16.0,0.8409090909090909,0.009090909090909092,0,0.10198769522006626,0.532258064516129,0.10999097201324104,1.7222719062806387e-05,39,11.0,1,0.1998,0.1998
1098,0.3506172839506172,0.2857142857142857,0.39429260450160775,15.0,15.0,0.9090909090909091,0.0027303636363636367,0,0.12446758163748224,0.5548387096774193,0.08742100511585915,1.7089209612707114e-05,66,11.0,1,0.2398,0.2398
1099,0.1049382716049383,0.4761904761904761,0.24959807073954998,14.0,14.0,0.9393939393939394,0.013687818181818183,0,0.10080454330336015,0.532258064516129,0.08892566957568462,2.750294672045051e-05,184,10.0,1,0.1996,0.1996
1101,0.40000000000000013,0.3333333333333333,0.4063504823151127,16.0,16.0,0.9090909090909091,0.0026392727272727275,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1102,0.4135802469135801,0.19047619047619047,0.41036977491961424,16.0,16.0,0.9090909090909091,0.009750363636363637,0,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,0,0.2394,0.2394
1103,0.3296296296296297,0.09523809523809523,0.409565916398714,15.0,15.0,0.9090909090909091,0.003636363636363637,0,0.12801703738760056,0.532258064516129,0.09178453204935302,1.6288152912111457e-05,275,7.0,1,0.2398,0.2398
1104,0.20864197530864192,0.14285714285714285,0.2833601286173635,16.0,16.0,0.8333333333333334,0.0009241818181818182,0,0.10198769522006626,0.5025806451612903,0.11984652422509784,1.2683397759431051e-05,238,11.0,0,0.1998,0.1998
1105,0.5246913580246912,0.3333333333333333,0.41036977491961424,15.0,15.0,0.015151515151515152,0.018181818181818184,0,0.2782773308092759,0.5032258064516129,0.08584110743304244,3.5914042076704787e-05,142,10.0,1,0.29860000000000003,0.29860000000000003
1106,0.35185185185185186,0.2857142857142857,0.5892282958199357,16.0,16.0,0.017727272727272727,0.009212,0,0.1658778987221959,0.575967741935484,0.08215467950647007,1.3818228085274892e-05,63,13.0,0,0.2994,0.2994
1107,0.4950617283950616,0.047619047619047616,0.409565916398714,16.0,16.0,0.01787878787878788,0.0030840000000000004,0,0.19545669663984855,0.532258064516129,0.07891965091784534,2.1228002565784615e-05,265,8.0,1,0.2398,0.2398
1108,0.3358024691358026,0.19047619047619047,0.4007234726688105,16.0,16.0,0.9393939393939394,0.0018181818181818184,0,0.10672030288689068,0.532258064516129,0.08802287089978936,1.208260523398432e-05,300,13.0,1,0.1998,0.1998
1110,0.3358024691358026,0.2857142857142857,0.4007234726688105,16.0,16.0,0.015606060606060606,0.012808363636363637,0,0.20137245622337907,0.5716774193548387,0.07621125489015951,1.208260523398432e-05,300,12.0,0,0.2394,0.2394
1111,0.3358024691358026,0.2857142857142857,0.4007234726688105,16.0,16.0,0.015606060606060606,0.01100509090909091,0,0.20137245622337907,0.5716774193548387,0.07621125489015951,1.208260523398432e-05,300,12.0,0,0.2394,0.2394
1112,0.4320987654320987,0.047619047619047616,0.5012057877813505,17.0,17.0,0.01712121212121212,0.0012967272727272727,0,0.20492191197349738,0.532258064516129,0.09780318988865483,2.1628530916082436e-05,302,9.0,1,0.1998,0.1998
1113,0.3407407407407408,0.6666666666666665,0.5257234726688105,14.0,14.0,0.0,0.018181818181818184,0,0.013606247042120208,0.5032258064516129,0.0806500150466446,1.2015850508934682e-05,52,13.0,1,0.2798,0.2798
1114,0.902469135802469,0.5238095238095237,0.7407556270096465,19.0,19.0,0.03848484848484848,0.014545454545454547,0,0.7266919072408897,0.7225806451612903,0.035058681913933194,3.164173967352801e-05,210,12.0,0,0.5974,0.5974
1116,0.31481481481481466,0.38095238095238093,0.28778135048231523,16.0,16.0,0.7575757575757576,0.02181818181818182,0,0.09488878371982963,0.4806451612903226,0.08125188083057477,1.3150680834778523e-05,259,11.0,1,0.281,0.281
1117,0.40000000000000013,0.23809523809523808,0.4063504823151127,16.0,16.0,0.9090909090909091,0.0038690909090909093,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1118,0.43827160493827155,0.2857142857142857,0.411977491961415,16.0,16.0,0.016666666666666666,0.014912909090909091,0,0.1599621391386654,0.5870967741935483,0.06432440565753839,2.8036984520847606e-05,50,13.0,0,0.2998,0.2998
1119,0.4950617283950616,0.0,0.409565916398714,16.0,16.0,0.01787878787878788,0.0034541818181818185,0,0.19545669663984855,0.532258064516129,0.07711405356605477,2.1228002565784615e-05,265,8.0,1,0.2398,0.2398
1120,0.5037037037037038,0.19047619047619047,0.5711414790996785,17.0,17.0,0.025757575757575757,0.010216181818181819,0,0.40842404164694746,0.532258064516129,0.06936503159795368,2.349766321747227e-05,101,11.0,1,0.3912,0.3912
1121,0.1358024691358024,0.09523809523809523,0.23754019292604522,16.0,16.0,0.8333333333333334,0.010480727272727274,0,0.09962139138665405,0.532258064516129,0.10999097201324104,1.8624568288848762e-05,176,7.0,1,0.1996,0.1996
1122,0.12962962962962954,0.23809523809523808,0.18327974276527348,16.0,16.0,0.9090909090909091,0.009324727272727273,0,0.07595835305253194,0.45161290322580644,0.13256093891062293,1.248313358428214e-05,155,11.0,1,0.1592,0.1592
1123,0.5432098765432098,0.5238095238095237,0.4063504823151127,16.0,16.0,0.015151515151515152,0.02181818181818182,0,0.2782773308092759,0.5161290322580645,0.07621125489015951,3.951879722938518e-05,136,11.0,1,0.29860000000000003,0.29860000000000003
1124,0.33333333333333326,0.14285714285714285,0.33400321543408373,14.0,14.0,0.9090909090909091,0.005079454545454546,0,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
1125,0.508641975308642,0.4761904761904761,0.5389871382636657,16.0,16.0,0.5681818181818182,0.011636363636363637,0,0.23095125414103168,0.532258064516129,0.10058681913933193,2.7169173095202312e-05,236,11.0,1,0.2922,0.2922
1126,0.43827160493827155,0.2857142857142857,0.411977491961415,16.0,16.0,0.016666666666666666,0.007278363636363637,0,0.1599621391386654,0.5870967741935483,0.06597953656334637,2.8036984520847606e-05,50,13.0,1,0.2998,0.2998
1127,0.12962962962962954,0.2857142857142857,0.18930868167202575,16.0,16.0,0.9090909090909091,0.008658,0,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
1128,0.37037037037037046,0.6666666666666665,0.3882636655948555,14.0,14.0,0.7878787878787878,0.016363636363636365,0,0.007808802650260294,0.532258064516129,0.07463135720734276,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1129,0.4691358024691359,0.047619047619047616,0.41036977491961424,16.0,16.0,0.015606060606060606,0.003636363636363637,0,0.15759583530525317,0.532258064516129,0.08787240445380681,2.349766321747227e-05,293,7.0,0,0.2924,0.2924
1130,0.4691358024691359,0.047619047619047616,0.41036977491961424,16.0,16.0,0.015606060606060606,0.003636363636363637,0,0.15759583530525317,0.532258064516129,0.07485705687631661,2.349766321747227e-05,293,7.0,1,0.2924,0.2924
1131,0.22839506172839497,0.6190476190476191,0.24557877813504825,13.0,13.0,0.9090909090909091,0.012727272727272728,0,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
1132,0.40123456790123435,0.5714285714285714,0.6093247588424437,15.0,15.0,0.6060606060606061,0.02,0,0.23095125414103168,0.4967741935483871,0.1084863075534156,1.7489737963004935e-05,177,13.0,1,0.24960000000000002,0.24960000000000002
1133,0.33333333333333326,0.5238095238095237,0.25562700964630225,16.0,16.0,0.9090909090909091,0.007272727272727274,0,0.12328442972077615,0.532258064516129,0.09268733072524826,1.4152001710523077e-05,61,11.0,1,0.2396,0.2396
1134,0.35185185185185186,0.5238095238095237,0.5831993569131835,14.0,14.0,0.5681818181818182,0.018181818181818184,0,0.23095125414103168,0.532258064516129,0.10953957267529343,1.4485775335771261e-05,228,13.0,1,0.2922,0.2922
1135,0.35185185185185186,0.4761904761904761,0.41036977491961424,17.0,17.0,0.03303030303030303,0.0018181818181818184,0,0.024491244675816374,0.532258064516129,0.07124586217273549,1.4485775335771261e-05,21,12.0,0,0.399,0.399
1136,0.1728395061728396,0.2857142857142857,0.20940514469453397,16.0,16.0,0.8333333333333334,0.01090909090909091,0,0.08246568859441553,0.43548387096774194,0.10547697863376468,1.4152001710523077e-05,74,11.0,1,0.1628,0.1628
1137,0.5493827160493827,0.09523809523809523,0.4063504823151127,18.0,18.0,0.022727272727272728,0.004363636363636364,0,0.3729294841457643,0.532258064516129,0.08892566957568462,3.711562712759825e-05,144,8.0,0,0.39940000000000003,0.39940000000000003
1138,0.4444444444444444,0.14285714285714285,0.41036977491961424,16.0,16.0,0.01787878787878788,0.005551818181818182,0,0.1973497397065783,0.532258064516129,0.08215467950647007,2.1161247840734978e-05,85,9.0,1,0.1996,0.1996
1139,0.12962962962962954,0.2857142857142857,0.22950160771704198,16.0,16.0,0.9090909090909091,0.0036780000000000003,0,0.10080454330336015,0.46774193548387094,0.12691844718627746,1.248313358428214e-05,156,11.0,1,0.1996,0.1996
1140,0.23456790123456783,0.23809523809523808,0.289790996784566,16.0,16.0,0.9090909090909091,0.00650909090909091,0,0.10080454330336015,0.532258064516129,0.10946433945230213,1.8157285213501304e-05,160,13.0,1,0.1996,0.1996
1141,0.2592592592592593,0.09523809523809523,0.2737138263665595,16.0,16.0,0.9090909090909091,0.0020823636363636365,0,0.12801703738760056,0.532258064516129,0.10111345170027083,2.5834078594209574e-05,184,12.0,1,0.2394,0.2394
1142,0.40000000000000013,0.3333333333333333,0.4063504823151127,16.0,16.0,0.9090909090909091,0.006438181818181819,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1143,0.08024691358024683,0.6666666666666665,0.20940514469453397,12.0,12.0,0.9393939393939394,0.009090909090909092,0,0.0676762896355892,0.44193548387096776,0.09494432741498646,1.1481812708537587e-05,154,12.0,1,0.1592,0.1592
1144,0.3086419753086418,0.23809523809523808,0.31792604501607724,16.0,16.0,0.9090909090909091,0.009081454545454545,0,0.12890440132513012,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,0,0.2394,0.2394
1145,0.3358024691358026,0.42857142857142855,0.40032154340836024,15.0,15.0,0.6363636363636364,0.014,0,0.2072882158069096,0.5293548387096774,0.11277460126391817,1.1014529633190129e-05,300,10.0,1,0.2398,0.2398
1146,0.40000000000000013,0.2857142857142857,0.4063504823151127,16.0,16.0,0.9090909090909091,0.00877909090909091,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1147,0.20864197530864192,0.09523809523809523,0.30426045016077174,16.0,16.0,0.8333333333333334,0.003465818181818182,0,0.10198769522006626,0.532258064516129,0.11029190490520613,1.3484454460026708e-05,238,11.0,1,0.1998,0.1998
1148,0.22839506172839497,0.5714285714285714,0.24557877813504825,13.0,13.0,0.9090909090909091,0.012727272727272728,0,0.12659725508755323,0.532258064516129,0.0742551910923864,1.7489737963004935e-05,89,13.0,0,0.2394,0.2394
1150,0.39876543209876547,0.047619047619047616,0.404742765273312,16.0,16.0,0.016363636363636365,0.0018181818181818184,0,0.21911973497397064,0.532258064516129,0.09193499849533554,1.9892908064791863e-05,35,8.0,1,0.2398,0.2398
1151,0.3358024691358026,0.42857142857142855,0.4007234726688105,15.0,15.0,0.8181818181818182,0.014545454545454547,0,0.12446758163748224,0.532258064516129,0.07064399638880531,1.208260523398432e-05,300,13.0,1,0.2396,0.2396
1152,0.2592592592592593,0.7619047619047619,0.34284565916398724,13.0,13.0,0.03787878787878788,0.014545454545454547,0,0.005442498816848083,0.44193548387096776,0.06334637375865182,1.0146718207544849e-05,44,13.0,1,0.22160000000000002,0.22160000000000002
1153,0.35185185185185186,0.5714285714285714,0.41036977491961424,15.0,15.0,0.8484848484848485,0.015818181818181818,0,0.15049692380501656,0.532258064516129,0.07914535058681915,1.4485775335771261e-05,282,11.0,1,0.2992,0.2992
1154,0.35679012345679006,0.3333333333333333,0.5691318327974277,15.0,15.0,0.016363636363636365,0.014545454545454547,0,0.29010884997633696,0.5806451612903226,0.11337646704784832,1.1949095783885045e-05,305,13.0,0,0.29960000000000003,0.29960000000000003
1155,0.1049382716049383,0.6190476190476191,0.24959807073954998,14.0,14.0,0.9393939393939394,0.02,0,0.10080454330336015,0.532258064516129,0.08892566957568462,2.750294672045051e-05,184,10.0,1,0.1996,0.1996
1156,0.35185185185185186,0.6666666666666665,0.5811897106109325,15.0,15.0,0.01787878787878788,0.016363636363636365,0,0.16706105063890203,0.532258064516129,0.07312669274751732,1.2816907209530325e-05,63,11.0,0,0.2994,0.2994
1157,0.40123456790123435,0.19047619047619047,0.34807073954983925,16.0,16.0,0.9090909090909091,0.005454545454545455,0,0.12801703738760056,0.532258064516129,0.1063045440866687,1.6154643462012183e-05,179,12.0,0,0.2394,0.2394
1158,0.12962962962962954,0.3333333333333333,0.22950160771704198,16.0,16.0,0.9090909090909091,0.010232,0,0.10080454330336015,0.46774193548387094,0.12691844718627746,1.248313358428214e-05,156,11.0,1,0.1996,0.1996
1159,0.40000000000000013,0.3333333333333333,0.4063504823151127,16.0,16.0,0.9090909090909091,0.0049278181818181825,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
1160,0.33333333333333326,0.5714285714285714,0.329983922829582,16.0,16.0,0.6060606060606061,0.014545454545454547,0,0.1836251774727875,0.4774193548387097,0.09720132410472465,9.278906781899556e-06,54,11.0,1,0.2798,0.2798
1161,0.345679012345679,0.2857142857142857,0.29180064308681675,16.0,16.0,0.9090909090909091,0.008455818181818182,0,0.12801703738760056,0.532258064516129,0.10389708095094796,2.049370059023861e-05,172,11.0,0,0.2394,0.2394
1162,0.3086419753086418,0.23809523809523808,0.31792604501607724,16.0,16.0,0.9090909090909091,0.005454545454545455,0,0.12890440132513012,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
1163,0.40123456790123435,0.23809523809523808,0.41036977491961424,16.0,16.0,0.9090909090909091,0.007103636363636364,0,0.12801703738760056,0.532258064516129,0.1063045440866687,1.515332258626763e-05,180,11.0,1,0.2394,0.2394
1164,0.35185185185185186,0.19047619047619047,0.5606913183279745,16.0,16.0,0.5757575757575758,0.02181818181818182,0,0.19545669663984855,0.5483870967741935,0.12421005115859166,1.4819548961019446e-05,282,12.0,1,0.2728,0.2728
1165,0.4135802469135801,0.14285714285714285,0.41036977491961424,16.0,16.0,0.9090909090909091,0.004079636363636364,0,0.12801703738760056,0.532258064516129,0.10479987962684323,1.4819548961019446e-05,157,11.0,1,0.2394,0.2394
1166,0.4135802469135801,0.14285714285714285,0.41036977491961424,16.0,16.0,0.9090909090909091,0.0038590909090909092,0,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,0,0.2394,0.2394
1167,0.3506172839506172,0.19047619047619047,0.39429260450160775,15.0,15.0,0.9090909090909091,0.005224909090909091,0,0.12446758163748224,0.5548387096774193,0.08365934396629551,1.7089209612707114e-05,66,11.0,0,0.2398,0.2398
