,bt,km,ownerno,oem,model,insurance validity,fuel type,transmission,mileage,engine,torque,engine and transmission,displacement,no of cylinder,values per cylinder,dimensions & capacity,length,width,height,seating capacity,turning radius,top speed,no door numbers,wheel size,alloy wheel size,city,bhp,rpm,reg_age,price_in_lakhs
3735,2,68621,2,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,7,4.81
3736,7,50000,1,8,69,5,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,2,887.0,6000.0,7,6.7
3737,2,23399,1,20,157,2,4,1,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,2,8180.0,6000.0,4,7.24
3738,2,60915,1,9,91,5,4,1,17.19,1197,114.73,11.0,1197,4.0,4.0,5.0,3995,1760,1555,5,52,160.0,5,16.0,16.0,2,8186.0,6000.0,7,5.46
3739,4,44000,1,20,165,2,0,1,17.5,1373,112.0,13.0,1373,4.0,4.0,7.0,4296,1695,1685,7,52,164.0,5,16.0,16.0,2,8046.0,6000.0,6,7.99
3740,2,101297,1,31,300,2,4,1,16.47,1198,110.0,10.0,1198,3.0,4.0,5.0,3970,1682,1453,5,497,162.9,5,14.0,14.0,2,739.0,5400.0,11,2.78
3741,8,10000,1,8,63,5,4,0,18.4,1498,145.0,8.0,1498,4.0,4.0,6.0,4583,1748,1489,5,53,165.0,4,15.0,15.0,2,11935.0,119.0,1,15.75
3742,2,73883,1,8,61,4,4,1,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,165.0,5,16.0,16.0,2,868.0,6000.0,11,2.61
3743,7,75000,1,29,270,5,1,1,14.0,2179,320.0,11.0,2179,4.0,4.0,6.0,4655,1965,1922,7,54,165.0,5,16.0,16.0,2,1381.0,138.0,10,4.15
3744,2,69000,1,17,134,2,1,1,25.32,1198,190.0,11.0,1198,3.0,4.0,7.0,3700,1735,1655,5,505,160.0,5,16.0,16.0,2,77.0,3750.0,6,3.99
3745,2,58632,1,9,89,2,4,0,16.95,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,2,789.0,6000.0,13,2.2
3746,8,41352,1,8,65,2,4,0,13.9,1799,171.6,13.0,1799,4.0,4.0,5.0,4545,1750,1450,5,54,195.0,4,15.0,15.0,2,1303.0,130.0,13,3.3
3747,8,37000,1,20,180,2,4,1,19.1,1197,114.0,12.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,14.0,14.0,2,858.0,6000.0,9,4.35
3748,7,20100,1,16,122,5,4,0,18.9,1451,250.0,8.0,1451,4.0,4.0,5.0,4655,1835,1760,5,53,165.0,5,18.0,18.0,2,141.0,141.0,3,17.5
3749,7,50000,1,17,147,5,1,0,15.1,2179,360.0,12.0,2179,4.0,4.0,8.0,4585,1890,1785,7,56,165.0,5,18.0,18.0,2,15287.0,152.0,5,14.75
3750,2,90000,1,20,172,5,4,1,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,2,8180.0,6000.0,6,4.5
3751,8,7800,1,21,197,2,4,0,11.9,1950,280.0,11.0,1950,4.0,4.0,8.0,4686,2020,1442,5,561,239.0,4,17.0,17.0,2,20115.0,201.0,4,44.0
3752,8,120000,1,20,180,5,1,1,26.59,1248,190.0,13.0,1248,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,16.0,16.0,2,74.0,4000.0,8,3.8
3753,2,120000,1,9,82,5,0,1,17.0,1086,113.0,4.0,1086,4.0,4.0,1.0,3995,1695,1505,5,53,165.0,5,13.0,13.0,2,8180.0,6000.0,14,950.0
3754,2,59014,1,20,157,6,4,1,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,2,8180.0,6000.0,4,6.75
3755,2,43148,1,8,61,6,4,0,16.5,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,47,145.0,5,14.0,14.0,2,868.0,6000.0,7,5.27
3756,7,79000,1,6,51,2,1,0,12.62,2198,385.0,11.0,2198,4.0,4.0,7.0,4892,1860,1837,7,53,165.0,5,18.0,18.0,2,158.0,158.0,5,29.9
3757,8,89352,1,20,180,2,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,2,8850.0,6000.0,9,3.8
3758,8,38511,1,29,275,4,4,1,19.28,1199,113.0,7.0,1199,3.0,4.0,6.0,3993,1677,1532,5,53,165.0,4,15.0,15.0,2,8482.0,6000.0,3,6.89
3759,7,54000,1,21,210,2,1,0,15.26,2143,500.0,12.0,2143,4.0,4.0,8.0,4817,2141,1762,5,59,210.0,5,18.0,18.0,2,2032.0,203.0,9,24.0
3760,2,66584,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,8,4.74
3761,7,48000,1,6,51,5,1,0,10.91,3198,470.0,11.0,3198,4.0,4.0,7.0,4892,1860,1837,7,53,160.2,5,18.0,18.0,2,197.0,197.0,7,25.5
3762,2,19418,1,20,172,4,4,1,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,2,8180.0,6000.0,4,5.77
3763,8,72000,1,21,197,2,4,0,14.74,1991,300.0,11.0,1991,4.0,4.0,8.0,4686,2020,1442,5,561,235.0,4,17.0,17.0,2,18104.0,181.0,8,25.5
3764,8,23000,1,30,295,2,4,0,17.8,1496,140.0,11.0,1496,4.0,4.0,6.0,4425,1730,1495,5,51,165.0,4,15.0,15.0,2,10594.0,105.0,6,8.95
3765,8,50000,1,24,228,5,4,1,16.95,1498,134.0,13.0,1498,4.0,4.0,7.0,4425,1695,1505,5,53,165.0,4,15.0,15.0,2,977.0,6000.0,12,2.5
3766,7,20000,1,13,108,5,1,1,18.9,1493,240.0,9.0,1493,4.0,4.0,5.0,3995,1790,1642,5,53,165.0,5,16.0,16.0,2,9863.0,4000.0,2,10.25
3767,8,30000,1,8,63,5,4,1,17.4,1497,145.0,8.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,165.0,4,15.0,15.0,2,11760.0,117.0,3,9.0
3768,7,42000,1,9,85,2,4,1,17.52,1197,113.76,9.0,1197,4.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,2,8186.0,6000.0,4,6.5
3769,8,600,1,20,163,2,4,0,20.04,1462,138.0,9.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,2,10325.0,103.0,1,11.75
3770,8,30000,3,2,31,5,4,1,12.9,1598,148.0,13.0,1598,4.0,4.0,7.0,4540,1725,1445,5,52,175.0,4,15.0,15.0,2,1025.0,102.0,14,1.86
3771,8,70000,1,24,228,5,4,1,16.95,1498,134.0,13.0,1498,4.0,4.0,7.0,4425,1695,1505,5,53,165.0,4,15.0,15.0,2,977.0,6000.0,12,2.5
3772,2,136288,1,9,90,3,1,1,22.54,1396,219.7,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,2,8873.0,4000.0,9,4.25
3773,2,48000,1,9,77,5,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,82.0,6000.0,9,4.25
3774,2,49707,1,9,77,4,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,5,5.23
3775,2,59443,1,8,61,2,4,1,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,165.0,5,16.0,16.0,2,868.0,6000.0,12,2.4
3776,8,30000,1,20,181,5,0,1,31.12,1197,98.5,9.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,165.0,4,16.0,16.0,2,7643.0,6000.0,2,7.54
3777,7,52000,1,12,101,2,4,0,16.0,1368,250.0,11.0,1368,4.0,4.0,5.0,4395,1818,1640,5,53,186.69,5,17.0,17.0,2,160.0,160.0,7,12.85
3778,7,40398,1,17,147,6,1,0,15.1,2179,360.0,12.0,2179,4.0,4.0,8.0,4585,1890,1785,7,56,165.0,5,17.0,17.0,2,15287.0,152.0,5,13.17
3779,7,50000,1,12,101,5,4,1,16.0,1368,250.0,11.0,1368,4.0,4.0,5.0,4395,1818,1640,5,53,186.69,5,16.0,16.0,2,160.0,160.0,5,14.65
3780,2,84181,2,9,90,2,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,2,8183.0,6000.0,6,4.91
3781,2,10000,1,17,134,5,4,1,18.15,1198,115.0,11.0,1198,3.0,4.0,7.0,3700,1735,1655,6,505,160.0,5,14.0,14.0,2,82.0,5500.0,6,5.5
3782,2,66434,1,20,179,5,1,1,28.4,1248,190.0,12.0,1248,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,2,74.0,4000.0,6,6.18
3783,7,40000,1,6,50,5,4,0,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,2,12136.0,121.0,6,7.75
3784,2,100000,1,20,184,5,4,1,18.9,1061,84.0,10.0,1061,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,2,67.0,6200.0,17,800.0
3785,7,40000,1,6,50,5,4,0,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,2,12136.0,121.0,6,7.75
3786,7,100000,1,29,270,5,1,1,14.0,2179,320.0,11.0,2179,4.0,4.0,6.0,4655,1965,1922,7,54,165.0,5,16.0,16.0,2,1381.0,138.0,11,4.0
3787,7,51800,1,30,285,2,1,0,15.04,2755,450.0,11.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,157.3,5,18.0,18.0,2,1745.0,174.0,6,33.5
3788,8,100000,5,8,65,5,4,1,14.8,1799,171.6,13.0,1799,4.0,4.0,5.0,4545,1750,1450,5,54,206.0,4,15.0,15.0,2,1302.0,130.0,14,2.0
3789,8,100000,5,8,65,5,4,1,14.8,1799,171.6,13.0,1799,4.0,4.0,5.0,4545,1750,1450,5,54,206.0,4,15.0,15.0,2,1302.0,130.0,14,2.0
3790,2,70000,2,9,90,5,4,1,18.6,1197,117.0,11.0,1197,4.0,4.0,5.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,2,8186.0,6000.0,5,5.1
3791,7,87000,1,0,7,5,1,0,15.73,1968,380.0,11.0,1968,4.0,4.0,8.0,4385,2019,1608,5,59,212.0,5,16.0,16.0,2,17433.0,174.0,11,8.7
3792,4,7000,1,20,186,5,4,1,19.01,1462,138.0,9.0,1462,4.0,4.0,9.0,4445,1775,1700,6,52,165.0,5,15.0,15.0,2,1032.0,103.0,3,11.0
3793,2,60000,2,20,172,5,1,0,26.8,1248,190.0,10.0,1248,4.0,4.0,5.0,3700,1690,1595,5,47,161.7,5,15.0,15.0,2,74.0,4000.0,7,4.45
3794,7,88710,1,6,50,6,4,0,16.5,1499,140.0,13.0,1499,4.0,4.0,8.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,2,110.0,110.0,8,5.47
3795,2,47644,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,5,6.26
3796,7,40000,1,17,147,5,1,1,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,2,140.0,140.0,7,12.0
3797,2,100505,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,8,4.45
3798,2,106648,1,9,90,5,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,2,8183.0,6000.0,9,4.58
3799,2,60000,2,9,82,5,0,1,11.88,1086,96.1,13.0,1086,3.0,4.0,7.0,3565,1525,1590,5,44,141.0,5,13.0,13.0,2,621.0,5500.0,10,2.05
3800,2,53481,1,20,184,2,0,1,33.54,998,90.0,12.0,998,3.0,4.0,6.0,3655,1620,1675,5,47,152.0,5,16.0,16.0,2,6704.0,5500.0,5,5.07
3801,2,40000,2,20,184,5,4,1,18.9,998,90.0,10.0,998,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,2,671.0,6200.0,12,2.4
3802,2,25050,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,5,7.13
3803,7,77000,1,17,147,4,1,1,16.0,1997,320.0,11.0,1997,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,2,140.0,140.0,8,8.9
3804,2,120000,4,20,179,5,4,1,16.1,1298,11.5,12.0,1298,4.0,4.0,8.0,3760,1690,1530,5,47,160.0,5,14.0,14.0,2,882.0,6000.0,18,1.35
3805,8,58000,1,8,59,2,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,2,867.0,6000.0,10,3.9
3806,8,96000,1,8,63,2,4,1,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,2,1173.0,117.0,10,5.75
3807,2,51000,1,20,160,2,0,1,31.79,998,78.0,13.0,998,3.0,4.0,8.0,3695,1600,1560,5,47,150.0,5,16.0,16.0,2,5833.0,6000.0,5,4.0
3808,2,70000,1,8,66,5,1,1,27.3,1498,200.0,10.0,1498,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,16.0,16.0,2,986.0,3600.0,9,3.5
3809,7,27000,1,9,71,2,1,0,18.1,1498,250.0,10.0,1498,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,2,11342.0,113.0,2,20.5
3810,7,32456,1,29,265,2,4,1,17.33,1199,170.0,8.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,2,11835.0,118.0,2,8.25
3811,7,15000,1,17,144,2,1,0,18.9,2184,300.0,8.0,2184,4.0,4.0,7.0,3985,1855,1844,4,53,165.0,3,18.0,18.0,2,130.0,130.0,3,16.5
3812,8,34940,1,9,86,2,4,1,17.7,1497,143.8,10.0,1497,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,2,11318.0,113.0,3,9.5
3813,8,70000,3,9,86,5,1,1,23.9,1582,259.9,13.0,1582,4.0,4.0,5.0,4375,1700,1475,5,52,190.0,4,16.0,16.0,2,1262.0,126.0,8,5.0
3814,2,73679,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,5,6.08
3815,2,32722,2,9,77,2,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,7,4.23
3816,2,70000,2,31,300,5,4,0,17.21,1197,175.0,12.0,1197,4.0,4.0,8.0,3971,1682,1469,5,497,177.22,5,16.0,16.0,2,1035.0,103.0,6,8.0
3817,8,59059,1,9,86,6,4,1,17.0,1591,151.0,12.0,1591,4.0,4.0,5.0,4440,1729,1475,5,52,165.0,4,16.0,16.0,2,1213.0,121.0,5,9.22
3818,2,34332,2,9,77,5,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,7,4.33
3819,7,72194,1,6,50,5,1,1,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,2,9896.0,3750.0,6,5.25
3820,2,56740,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,7,5.26
3821,7,72490,1,17,142,5,1,1,18.49,1493,240.0,10.0,1493,3.0,2.0,6.0,3995,1835,1826,7,535,156.0,5,16.0,16.0,2,100.0,100.0,5,6.55
3822,2,35828,1,9,77,4,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,5,4.59
3823,7,57088,1,0,7,5,1,0,15.73,1968,380.0,11.0,1968,4.0,4.0,8.0,4385,2019,1608,5,59,212.0,5,16.0,16.0,2,17433.0,174.0,9,14.5
3824,8,70382,1,30,295,5,4,0,17.8,1496,140.0,11.0,1496,4.0,4.0,6.0,4425,1730,1495,5,51,165.0,4,16.0,16.0,2,1055.0,105.0,4,8.65
3825,2,20000,1,20,172,5,4,1,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,16.0,16.0,2,8180.0,6000.0,2,5.5
3826,8,17000,1,9,86,5,1,0,22.0,1582,259.87,11.0,1582,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,2,1262.0,126.0,6,11.25
3827,7,30000,1,16,122,5,4,0,13.96,1451,250.0,7.0,1451,4.0,4.0,5.0,4655,1835,1760,5,53,165.0,5,17.0,17.0,2,141.0,141.0,4,15.0
3828,2,70000,1,8,66,5,4,1,16.7,1198,110.0,11.0,1198,4.0,4.0,7.0,3900,1695,1535,5,49,165.0,5,15.0,15.0,2,888.0,6200.0,12,2.61
3829,4,65202,1,20,165,5,4,0,18.69,1462,138.0,13.0,1462,4.0,4.0,8.0,4395,1735,1690,7,52,165.0,5,16.0,16.0,2,103.0,103.0,5,9.5
3830,4,72000,1,20,165,5,4,1,16.02,1373,130.0,13.0,1373,4.0,4.0,8.0,4265,1695,1685,7,52,164.0,5,16.0,16.0,2,937.0,6000.0,11,4.85
3831,2,45313,1,20,184,3,0,1,32.52,998,78.0,12.0,998,3.0,4.0,6.0,3655,1620,1675,5,47,165.0,5,16.0,16.0,2,5833.0,5500.0,3,5.1
3832,8,40000,1,21,197,5,1,0,19.27,2143,400.0,11.0,2143,4.0,4.0,8.0,4686,2020,1442,5,561,233.0,4,17.0,17.0,2,170.0,170.0,9,25.0
3833,7,120000,1,17,147,5,1,1,15.1,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,175.0,5,16.0,16.0,2,140.0,140.0,10,6.64
3834,2,54235,2,20,175,4,4,1,18.5,1197,114.0,11.0,1197,4.0,4.0,8.0,3775,1680,1620,5,47,156.0,5,16.0,16.0,2,8580.0,6000.0,10,2.84
3835,2,52777,1,20,172,6,4,0,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,2,8180.0,6000.0,6,5.2
3836,2,26000,1,9,90,2,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,2,8183.0,6000.0,6,5.9
3837,8,77937,1,28,249,4,4,1,15.41,1598,153.0,11.0,1598,4.0,4.0,7.0,4413,1699,1466,5,53,185.0,4,16.0,16.0,2,1032.0,103.0,5,6.55
3838,8,40663,1,29,275,6,4,1,19.28,1199,113.0,7.0,1199,3.0,4.0,6.0,3993,1677,1532,5,53,165.0,4,15.0,15.0,2,8482.0,6000.0,3,6.99
3839,2,40000,1,9,77,2,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,2,82.0,6000.0,9,3.95
3840,8,115500,1,30,282,2,4,1,17.6,1496,132.0,11.0,1496,4.0,4.0,5.0,4265,1695,1510,5,49,165.0,4,15.0,15.0,2,887.0,5600.0,13,2.17
3841,8,67000,1,28,251,2,4,0,13.7,1798,250.0,11.0,1798,4.0,4.0,6.0,4833,1817,1482,5,54,205.0,4,16.0,16.0,2,15775.0,157.0,9,9.4
3842,7,16312,1,9,73,4,4,1,13.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,17.0,17.0,2,1213.0,121.0,8,8.87
3843,8,60000,2,20,180,5,4,1,20.85,1197,115.0,13.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,158.0,4,16.0,16.0,2,8314.0,6000.0,8,4.8
3844,4,90000,1,8,67,5,4,1,17.3,1497,145.0,13.0,1497,4.0,4.0,5.0,4386,1683,1603,7,52,160.0,5,16.0,16.0,2,1173.0,117.0,10,4.25
3845,2,67000,1,9,77,2,0,1,18.9,1197,98.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,6539.0,6000.0,6,4.95
3846,8,80000,2,20,163,5,4,1,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,2,911.0,6000.0,9,5.5
3847,2,60000,1,9,89,5,4,1,19.81,1086,99.04,11.0,1086,4.0,3.0,7.0,3585,1595,1550,5,47,165.0,5,16.0,16.0,2,6805.0,5500.0,13,1.37
3848,8,34253,1,8,63,2,4,0,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,16.0,16.0,2,1173.0,117.0,9,5.65
3849,7,27000,1,13,107,2,4,0,16.8,1497,144.0,11.0,1497,4.0,4.0,6.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,2,11342.0,113.0,5,12.9
3850,2,64000,2,20,160,2,4,0,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3695,1600,1560,5,47,150.0,5,16.0,16.0,2,6704.0,6000.0,7,3.55
3851,8,67827,1,9,87,4,4,1,19.1,1197,114.0,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,15.0,15.0,2,82.0,6000.0,9,3.86
3852,2,79094,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,2,831.0,6000.0,6,5.14
3853,8,64589,2,9,86,4,4,1,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,2,1213.0,121.0,12,3.25
3854,2,88309,1,9,91,2,4,1,17.19,1197,114.73,11.0,1197,4.0,4.0,5.0,3995,1760,1555,5,52,160.0,5,16.0,16.0,2,8186.0,6000.0,9,5.08
3855,2,66688,2,20,179,2,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,15.0,15.0,2,8850.0,6000.0,6,5.67
3856,2,20000,1,20,157,5,4,1,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,2,8180.0,6000.0,2,6.7
3857,8,60653,1,20,163,4,4,0,20.28,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,2,10325.0,103.0,6,7.6
3858,4,70000,1,13,106,5,1,0,14.11,2199,440.0,9.0,2199,4.0,4.0,5.0,5115,1985,1755,7,53,165.0,5,18.0,18.0,2,19726.0,197.0,2,33.5
3859,2,86527,1,9,77,6,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,7,3.98
3860,8,67000,1,8,59,2,4,1,19.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1498,5,47,140.0,4,16.0,16.0,2,8876.0,6000.0,7,4.85
3861,2,70000,3,8,66,5,4,1,16.0,1198,110.0,11.0,1198,4.0,4.0,7.0,3900,1695,1535,5,49,165.0,5,15.0,15.0,2,90.0,6200.0,15,1.35
3862,7,70000,3,6,50,5,4,0,16.5,1499,140.0,13.0,1499,4.0,4.0,8.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,2,110.0,110.0,11,3.0
3863,8,70311,1,8,59,5,4,1,18.6,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1501,5,47,165.0,4,16.0,16.0,2,8876.0,6000.0,6,5.25
3864,2,54000,1,29,273,2,4,1,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,2,84.0,6000.0,8,3.75
3865,8,80000,3,8,63,5,4,1,17.0,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,2,1186600.0,118.0,15,1.3
3866,7,52000,1,8,69,5,1,1,25.5,1498,200.0,11.0,1498,4.0,4.0,5.0,3999,1734,1601,5,53,176.0,5,16.0,16.0,2,986.0,3600.0,7,5.95
3867,2,20000,1,20,184,5,4,1,18.9,1061,84.0,10.0,1061,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,2,67.0,6200.0,14,2.0
3868,2,80000,1,9,90,5,1,1,22.54,1396,219.66,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,2,8876.0,4000.0,5,5.31
3869,2,110000,3,20,184,5,4,1,18.9,1061,84.0,10.0,1061,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,2,67.0,6200.0,15,1.5
3870,7,15000,1,17,144,2,1,0,18.9,2184,300.0,8.0,2184,4.0,4.0,7.0,3985,1855,1844,4,53,165.0,3,18.0,18.0,2,130.0,130.0,3,16.25
3871,2,69821,1,20,184,6,0,1,33.54,998,90.0,12.0,998,3.0,4.0,6.0,3655,1620,1675,5,47,152.0,5,16.0,16.0,2,6704.0,5500.0,4,5.03
3872,2,12754,1,29,253,6,4,1,18.05,1199,140.0,8.0,1199,3.0,4.0,5.0,3990,1755,1523,5,50,165.0,5,16.0,16.0,2,10848.0,108.0,2,8.62
3873,8,69000,1,30,281,5,4,1,14.28,1798,173.0,11.0,1798,4.0,4.0,8.0,4620,1775,1475,5,54,200.0,4,16.0,16.0,2,13803.0,138.0,7,8.8
3874,2,98390,1,20,184,5,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,2,6704.0,6200.0,10,2.72
3875,8,84195,1,20,163,5,4,0,19.12,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,2,911.0,6000.0,8,6.27
3876,8,17000,1,21,198,5,4,0,15.04,1991,300.0,11.0,1991,4.0,4.0,8.0,4630,1777,1432,5,55,235.0,4,17.0,17.0,2,184.0,184.0,6,28.5
3877,2,77184,1,20,172,2,4,1,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,2,8180.0,6000.0,7,4.28
3878,8,40000,1,29,262,5,4,1,13.7,1368,116.0,10.0,1368,4.0,4.0,6.0,4413,1703,1550,5,51,165.0,4,15.0,15.0,2,888.0,6000.0,12,1.75
3879,2,82848,1,9,77,2,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,2,8186.0,6000.0,7,4.14
3880,2,30000,1,29,273,5,4,0,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,2,8383.0,6000.0,5,5.1
3881,2,50000,1,8,66,5,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,2,887.0,6000.0,8,5.5
